Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,years,month,day_of_month,is_weekend,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,dawn,morning,noon,afternoon,evening,midnight,Global_active_power
0.15656666,241.4615,5.9466667,0.0,0.46666667,0.65,22.627777,2010,10,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.4246666
0.10356667,239.82967,5.7833333,0.26666668,0.0,2.6166666,20.191666,2010,10,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.3845
0.0582,240.31984,9.526667,9.116667,0.0,11.016666,18.062778,2010,10,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.2917666
0.0699,243.52266,4.4066668,9.05,0.0,0.65,8.177778,2010,10,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0726666
0.054366667,245.16066,1.2466667,0.0,0.0,0.68333334,4.5161114,2010,10,22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.31196666
0.0864,242.87433,5.886667,0.0,0.0,10.716666,13.1027775,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4291667
0.07496667,241.51083,1.53,0.0,0.0,1.5,4.6055555,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.36633334
0.18506667,243.235,2.1533334,0.0,1.0166667,2.65,4.441111,2010,10,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.48646668
0.165,245.1365,1.7333333,0.0,1.1666666,0.6666667,4.6355557,2010,10,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.38813335
0.15053333,245.053,1.67,0.0,1.1333333,0.6666667,4.4888887,2010,10,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.37733334
0.068966664,244.74966,1.3533334,0.0,0.28333333,0.6666667,4.5088887,2010,10,23,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.32753333
0.062866665,242.42667,2.5966666,0.0,0.0,5.483333,5.105,2010,10,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6353
0.10966667,238.1545,9.883333,0.0,0.0,20.133333,19.178888,2010,10,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.3587334
0.064566664,242.71783,6.386667,0.0,0.0,18.7,7.448889,2010,10,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5689334
0.05513333,243.9065,5.38,0.0,0.0,14.7,6.9627776,2010,10,23,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.2997667
0.060433332,243.10916,1.87,0.0,0.0,0.6666667,6.3816667,2010,10,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.4229
0.2285,241.1985,4.6633334,0.0,0.6166667,8.6,9.006667,2010,10,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0934
0.34646666,241.78816,8.646667,0.0,1.2,20.816668,12.541667,2010,10,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0735
0.19613333,242.256,7.3766665,0.0,0.6166667,18.633333,10.507778,2010,10,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1.7854667
0.12093333,243.20767,10.863334,14.933333,0.0,18.783333,9.793333,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.6106
0.23363334,244.0355,10.606667,13.216666,0.78333336,19.483334,8.01,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.4896
0.1998,242.45067,10.546667,6.15,8.733334,20.1,7.458333,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.5465
0.1994,240.82233,13.69,0.0,25.883333,18.416666,10.212222,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3.2707334
0.23343334,236.84967,10.69,0.0,6.25,17.75,18.071667,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.5243
0.15463333,239.62033,7.51,0.0,1.7166667,2.6666667,25.537777,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.7952666
0.10086667,242.33434,6.82,0.0,0.96666664,0.65,25.975,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.6555
0.06,238.91017,14.446667,26.016666,0.15,0.6333333,28.338333,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.3083
0.073133335,242.62367,5.4533334,1.9666667,0.15,0.6666667,18.86389,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2988334
0.32133332,244.87384,8.796667,0.0,14.05,0.6666667,20.416666,2010,10,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.108
0.6614,243.41034,7.62,0.0,7.3,2.8,18.547777,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.7188667
0.45553333,244.498,6.4566665,0.0,1.7166667,5.5,17.74889,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.4979334
0.3372,244.80066,8.11,0.0,1.3,9.583333,21.956667,2010,10,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.9704
0.1475,245.46733,6.923333,0.0,0.78333336,8.45,19.17389,2010,10,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.7044333
0.1054,246.67883,3.5233333,0.0,0.16666667,8.25,5.7855554,2010,10,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.85213333
0.07603333,247.106,1.6033334,0.0,0.15,0.85,5.3244443,2010,10,24,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.37946665
0.0742,245.79567,1.55,0.0,0.16666667,0.6666667,5.291111,2010,10,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.36746666
0.10446667,243.48016,1.6866666,0.0,0.85,0.6666667,4.92,2010,10,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3862
0.16783333,243.67467,2.8233333,0.0,1.1666666,0.6666667,8.815,2010,10,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.6389
0.1243,244.334,4.596667,0.0,0.51666665,11.65,6.22,2010,10,24,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.1032
0.12906666,241.28717,6.6966667,0.0,0.0,16.65,9.827778,2010,10,24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.5886667
0.035866667,241.00034,7.7433333,0.0,6.483333,18.45,6.181667,2010,10,24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.8669
0.13616666,241.426,11.866667,0.21666667,21.95,18.5,6.612222,2010,10,24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.8367333
0.20286667,242.4585,11.88,8.166667,8.75,20.75,9.870556,2010,10,24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.8522334
0.25143334,243.5365,15.753333,8.35,23.733334,18.816668,11.333333,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.734
0.2578305,244.62204,7.4745765,0.0,18.254238,3.9322033,6.8491526,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.7421356
0.1282,243.15083,6.0866666,0.0,0.93333334,18.183332,5.5866666,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.4822
0.12193333,240.87267,8.24,0.0,8.083333,18.416666,6.421111,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.9752667
0.19923334,238.56216,10.633333,0.0,7.4666667,18.083334,16.686666,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.5342
0.2902,240.19417,10.833333,0.0,14.6,2.2,26.207222,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.5804334
0.25003332,242.89534,5.79,0.0,1.2,2.9833333,19.043888,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3936334
0.0726,242.02783,4.2033334,0.0,0.41666666,0.65,15.917778,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0190667
0.0777,239.30533,9.69,7.5833335,0.0,13.333333,17.731112,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.3188667
0.08443333,241.9615,5.5233335,8.716666,0.0,0.65,12.769444,2010,10,24,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3281667
0.08426667,241.36583,2.6366668,0.0,0.016666668,0.65,9.652778,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6191667
0.2163,240.157,2.59,0.0,1.2333333,2.8666666,5.537778,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5782667
0.1096,244.79483,1.64,0.0,0.46666667,0.6666667,5.2266665,2010,10,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3816
0.06836667,245.1735,1.4666667,0.0,0.0,0.6666667,5.0805554,2010,10,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.34483334
0.069866665,244.98216,1.4733334,0.0,0.0,0.6666667,5.0233335,2010,10,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3414
0.09156667,246.3495,1.5466666,0.0,0.38333333,0.68333334,4.8944445,2010,10,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35766667
0.1409,242.95683,2.1033332,0.0,1.1166667,2.3333333,4.7538886,2010,10,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49223334
0.11196667,239.08417,7.363333,0.0,0.0,16.25,13.013889,2010,10,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.7558334
0.0632,240.19633,8.983334,0.0,0.0,18.316668,17.625555,2010,10,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.1565332
0.09646667,241.0755,6.133333,0.0,0.0,19.816668,4.998889,2010,10,25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.4889333
0.18156667,240.45616,6.45,0.0,1.15,19.133333,5.568333,2010,10,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.5511
0.12146667,241.75284,3.1966667,0.0,0.56666666,7.2833333,4.84,2010,10,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.7614
0.07016667,242.07483,1.35,0.0,0.0,0.65,4.8083334,2010,10,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3275
0.058633335,242.66034,1.2933333,0.0,0.0,0.65,4.6744447,2010,10,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.31946668
0.11903334,243.941,1.5333333,0.0,0.48333332,0.6666667,4.83,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3588
0.17936666,245.16234,1.77,0.0,1.0833334,0.6666667,4.8083334,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3935
0.12426667,243.49533,1.9066666,0.0,0.0,2.8166666,4.716111,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.45196667
0.07723334,243.38766,1.5033333,0.0,0.0,0.6666667,5.2194443,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.35316667
0.080133334,241.5425,1.8733333,0.0,0.033333335,0.65,6.685,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4421
0.14656667,238.57133,5.9366665,0.0,1.2333333,11.616667,10.679444,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4117666
0.1493,242.2845,4.59,0.0,0.26666668,0.65,17.323334,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0944
0.035166666,240.11234,4.1466665,0.0,0.0,0.65,15.928333,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9947
0.0864,242.27266,4.9266667,0.0,0.0,2.7833333,17.227222,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2006333
0.17366667,243.89816,5.0,0.0,0.98333335,0.6666667,18.537222,2010,10,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.2112334
0.1472,242.80566,2.9,0.0,0.6,0.65,10.235,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6891
0.055966668,242.2525,1.31,0.0,0.0,0.6666667,4.6094446,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.31656668
0.0627,243.79634,4.366667,0.0,0.0,13.216666,4.641111,2010,10,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0714667
0.1121,245.18216,1.4933333,0.0,0.53333336,0.6666667,4.6944447,2010,10,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.35366666
0.21153334,244.44867,2.22,0.0,1.05,2.8,4.4944444,2010,10,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5006667
0.07063334,246.06616,1.34,0.0,0.0,0.68333334,4.7011113,2010,10,26,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.32306665
0.055666666,245.84433,1.2933333,0.0,0.0,0.6666667,4.6077776,2010,10,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.31646666
0.061466668,241.232,2.6533334,0.0,0.0,0.65,9.599444,2010,10,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6149667
0.21916667,241.562,2.9966667,0.0,1.2666667,0.65,9.443889,2010,10,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.68163335
0.1796,241.72884,4.49,0.0,8.133333,0.65,8.471666,2010,10,26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0353
0.052666668,243.225,2.6166666,0.0,0.0,5.45,5.077778,2010,10,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.63166666
0.2522,245.20717,12.333333,0.0,22.2,21.2,6.768333,2010,10,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.0101
0.1701,246.7685,4.5333333,0.0,1.8,12.15,4.5394444,2010,10,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1093667
0.16223334,247.50883,1.7633333,0.0,1.4166666,0.68333334,4.7305555,2010,10,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.40983334
0.059433334,248.66066,1.3433334,0.0,0.16666667,0.68333334,4.6077776,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.32746667
0.0716,247.9185,1.3833333,0.0,0.15,0.68333334,4.758333,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3355
0.0978,247.999,1.5166667,0.0,0.48333332,0.68333334,4.7305555,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.35383335
0.2305,247.26984,2.27,0.0,1.3833333,2.7333333,4.4955554,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.51673335
0.0948,245.71883,1.4666667,0.0,0.53333336,0.6666667,4.556667,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3454
0.0425,241.8265,1.23,0.0,0.033333335,0.65,4.3055553,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.29933333
0.080233335,243.74834,4.12,0.0,0.0,12.233334,4.658889,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0135334
0.12,242.81233,1.5566666,0.0,0.8,0.65,4.5927777,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.36256668
0.19973333,245.05116,2.1533334,0.0,0.9166667,2.7,4.54,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4894
0.077933334,248.74966,2.66,0.0,0.0,0.68333334,10.273889,2010,10,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.65743333
0.065066665,247.96733,3.2066667,0.0,0.0,0.7,12.449445,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.78896666
0.07006667,246.26134,2.9466667,0.0,0.25,6.0333333,5.5066667,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7074
0.20576666,247.6175,3.72,0.0,1.2333333,8.933333,4.7655554,2010,10,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.89593333
0.0892,247.85783,1.56,0.0,0.083333336,1.6333333,4.5616665,2010,10,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3767
0.06633333,246.82784,1.3266667,0.0,0.0,0.68333334,4.6927776,2010,10,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.32256666
0.050566666,247.10033,1.28,0.0,0.0,0.68333334,4.551111,2010,10,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.31406668
0.16693333,246.83484,1.7166667,0.0,1.25,0.68333334,4.641667,2010,10,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3945
0.15486667,243.718,7.0466666,0.0,0.4,16.8,11.171111,2010,10,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.7022667
0.083233334,243.88266,7.7833333,0.0,0.0,18.883333,12.7711115,2010,10,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.8992667
0.054433335,244.161,6.2066665,0.0,0.016666668,18.916666,6.661667,2010,10,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5357
0.12516667,244.128,7.5266666,0.0,7.1,18.9,4.6349998,2010,10,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.8381
0.24636666,243.98267,10.6866665,0.0,19.45,18.616667,5.076667,2010,10,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.5886
0.1129,246.42667,1.7166667,0.0,0.71666664,0.68333334,5.2283335,2010,10,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.3977
0.08196667,246.61183,2.9733334,0.0,0.0,0.6666667,10.684444,2010,10,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6810667
0.047866665,248.43233,2.19,0.0,0.0,0.68333334,7.944444,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.51766664
0.08766667,249.96384,1.9633334,0.0,0.5,0.81666666,6.533889,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.47103333
0.22483334,247.5115,2.93,0.0,1.1833333,2.65,7.5794444,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.68476665
0.089433335,247.4765,2.21,0.0,0.28333333,0.68333334,7.971667,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5363
0.055633333,245.09584,2.0633333,0.0,0.0,0.6666667,7.681667,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5009
0.052966665,241.59666,3.41,0.0,0.0,7.383333,6.41,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8276
0.16076666,241.5515,4.366667,0.0,0.76666665,10.083333,6.470556,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0392333
0.14043333,243.4675,1.66,0.0,1.0666667,0.65,4.642778,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.38156667
0.07146667,248.66434,3.3033333,0.0,0.0,0.7,12.778334,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.8087
0.059933335,249.47116,3.1566668,0.0,0.0,0.68333334,12.550555,2010,10,27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.79403335
0.12246667,244.37733,8.4366665,0.0,0.016666668,14.6,19.763332,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0628
0.16436666,246.25534,2.39,0.0,1.25,0.68333334,7.6666665,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.576
0.07513333,247.24133,1.4666667,0.0,0.45,0.6666667,4.7505555,2010,10,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.35203335
0.050766665,248.275,1.3533334,0.0,0.0,0.7,4.771111,2010,10,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.32826668
0.0942,246.6725,1.7166667,0.0,0.0,2.3833334,4.582778,2010,10,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.41796666
0.14466667,246.98917,1.6933334,0.0,0.81666666,1.0,4.7733335,2010,10,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3954
0.16046667,247.53033,1.67,0.0,1.0833334,0.68333334,4.636667,2010,10,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3842
0.07923333,244.792,2.04,0.0,0.0,0.6666667,7.44,2010,10,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4864
0.06363333,247.50816,3.2866666,0.0,0.0,3.2833333,9.898889,2010,10,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7909333
0.122766666,245.5405,6.6966667,0.0,0.016666668,21.183332,6.398333,2010,10,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.6559
0.16636667,247.42383,5.6433334,0.0,1.25,16.133333,5.617778,2010,10,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.3800666
0.11186667,249.0805,1.58,0.0,0.55,0.68333334,4.8794446,2010,10,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.36676666
0.1357,248.32016,1.9666667,0.0,0.0,2.8,5.0844445,2010,10,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.47306666
0.0927,247.6725,2.18,0.0,0.0,0.68333334,8.144444,2010,10,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.52966666
0.115033336,247.77483,5.7266665,0.4,0.68333334,14.116667,8.450556,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.4190333
0.20366667,246.7795,9.153334,9.066667,1.1666666,21.55,5.7816668,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.2539
0.08246667,245.91983,8.356667,8.916667,0.33333334,19.183332,5.9416666,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0625
0.0611,245.88034,8.566667,0.0,7.883333,19.166666,8.014444,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.1038666
0.1525,244.7235,5.556667,0.0,6.1666665,4.383333,11.408889,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3175334
0.3286,242.67967,10.146667,0.0,19.35,2.2,18.841667,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.4235
0.20343333,244.976,2.4266667,0.0,1.7666667,0.6666667,6.4316664,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5319
0.15416667,244.1085,1.9133333,0.0,0.68333334,0.65,5.797222,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42783332
0.1257,244.69067,3.1433334,0.0,0.15,2.7166667,9.613334,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7488
0.10966667,244.882,3.6933334,0.0,0.16666667,0.6666667,14.173889,2010,10,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.90043336
0.14123334,244.97966,4.2533336,0.0,0.75,7.983333,8.536667,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0362
0.1841,243.90384,2.5866666,0.0,1.35,4.05,4.5816665,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5989
0.1536,247.70467,2.0033333,0.0,0.3,2.75,4.701667,2010,10,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4651
0.0634,246.882,1.2866666,0.0,0.0,0.68333334,4.596667,2010,10,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3168
0.06173333,247.03267,1.29,0.0,0.0,0.6666667,4.6033335,2010,10,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3162
0.16973333,246.977,1.68,0.0,1.0166667,0.68333334,4.7400002,2010,10,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3864
0.23933333,245.85384,2.3033333,0.0,1.1666666,2.7666667,4.5783334,2010,10,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5107
0.058,244.26,1.27,0.0,0.033333335,0.65,4.4194446,2010,10,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.30616668
0.07293333,243.7805,2.0833333,0.0,0.0,0.6666667,7.3227777,2010,10,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.47936666
0.087,246.0275,5.7233334,0.0,0.0,14.15,9.286111,2010,10,29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.4061667
0.20806667,247.23016,2.28,0.0,1.0666667,2.1,5.641111,2010,10,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.52846664
0.2635,247.861,2.8733332,0.0,1.1666666,0.68333334,8.406667,2010,10,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6154
0.31426665,247.79016,4.6233335,0.0,0.16666667,0.6666667,16.777779,2010,10,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0566666
0.116566665,248.31383,3.46,0.0,0.0,2.8166666,10.885555,2010,10,29,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.82213336
0.047166668,247.32834,3.03,0.0,0.0,3.55,8.682222,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7339333
0.0759,247.38167,5.3366666,0.0,0.8,10.8,10.488334,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.3253
0.19246666,249.26883,2.2766666,0.0,1.1666666,0.68333334,6.8905554,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5244333
0.20233333,245.8635,2.6966667,0.0,0.85,2.8,6.7872224,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.62623334
0.072566666,244.323,4.92,0.0,0.0,0.6666667,19.439444,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.2063667
0.0524,243.78217,5.3433332,0.0,0.0,0.6666667,21.233334,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.314
0.16126667,243.161,6.4333334,0.0,0.0,2.7333333,23.132778,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.5519667
0.1545,240.98866,6.88,7.116667,1.0833334,0.65,18.50389,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.6412333
0.073233336,242.85184,4.036667,1.7666667,1.1333333,0.65,12.534445,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9650667
0.0967,244.28867,5.616667,9.033334,0.05,0.6666667,12.591666,2010,10,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.3405
0.089433335,244.44917,6.81,0.0,0.0,10.85,16.745,2010,10,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.6557
0.06936666,242.58284,4.983333,0.0,0.0,6.4333334,13.757778,2010,10,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2114667
0.1411,243.8245,3.7233334,0.0,0.81666666,0.65,13.681111,2010,10,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.90886664
0.2536,245.18517,2.3133333,0.0,1.15,2.7666667,4.7483335,2010,10,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5199
0.13863334,245.47633,1.5666667,0.0,0.56666666,0.6666667,4.8261113,2010,10,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.36356667
0.055533335,244.53484,1.28,0.0,0.0,0.6666667,4.5266666,2010,10,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3116
0.0634,243.97383,1.3233334,0.0,0.0,0.65,4.686111,2010,10,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.32016668
0.14973333,245.00383,1.9933333,0.0,0.21666667,2.7333333,4.8094444,2010,10,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.46556666
0.20063333,245.64566,1.77,0.0,1.2166667,0.6666667,4.797222,2010,10,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.40083334
0.15986666,242.10933,1.69,0.0,0.8666667,0.6666667,4.7655554,2010,10,30,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.37793332
